,url,qtr,quarter,code,company
0,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/128.00/shareholding-pattern/Dec-2025/,128,Dec-25,500209,INFY
1,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/127.01/shareholding-pattern/Dec-2025/,127.01,Dec-25,500209,INFY
2,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/127.00/shareholding-pattern/Sep-2025/,127,Sep-25,500209,INFY
3,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/126.00/shareholding-pattern/Jun-2025/,126,Jun-25,500209,INFY
4,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/125.00/shareholding-pattern/Mar-2025/,125,Mar-25,500209,INFY
5,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/124.00/shareholding-pattern/Dec-2024/,124,Dec-24,500209,INFY
6,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/123.00/shareholding-pattern/Sep-2024/,123,Sep-24,500209,INFY
7,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/122.00/shareholding-pattern/Jun-2024/,122,Jun-24,500209,INFY
8,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/121.00/shareholding-pattern/Mar-2024/,121,Mar-24,500209,INFY
9,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/120.00/shareholding-pattern/Dec-2023/,120,Dec-23,500209,INFY
10,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/119.00/shareholding-pattern/Sep-2023/,119,Sep-23,500209,INFY
11,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/118.00/shareholding-pattern/Jun-2023/,118,Jun-23,500209,INFY
12,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/117.00/shareholding-pattern/Mar-2023/,117,Mar-23,500209,INFY
13,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/116.00/shareholding-pattern/Dec-2022/,116,Dec-22,500209,INFY
14,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/115.00/shareholding-pattern/Sep-2022/,115,Sep-22,500209,INFY
15,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/114.00/shareholding-pattern/Jun-2022/,114,Jun-22,500209,INFY
16,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/113.00/shareholding-pattern/Mar-2022/,113,Mar-22,500209,INFY
17,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/112.00/shareholding-pattern/Dec-2021/,112,Dec-21,500209,INFY
18,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/111.00/shareholding-pattern/Sep-2021/,111,Sep-21,500209,INFY
19,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/110.00/shareholding-pattern/Jun-2021/,110,Jun-21,500209,INFY
20,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/109.00/shareholding-pattern/Mar-2021/,109,Mar-21,500209,INFY
21,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/108.00/shareholding-pattern/Dec-2020/,108,Dec-20,500209,INFY
22,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/107.00/shareholding-pattern/Sep-2020/,107,Sep-20,500209,INFY
23,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/106.00/shareholding-pattern/Jun-2020/,106,Jun-20,500209,INFY
24,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/105.00/shareholding-pattern/Mar-2020/,105,Mar-20,500209,INFY
25,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/104.00/shareholding-pattern/Dec-2019/,104,Dec-19,500209,INFY
26,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/103.00/shareholding-pattern/Sep-2019/,103,Sep-19,500209,INFY
27,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/102.01/shareholding-pattern/Aug-2019/,102.01,Aug-19,500209,INFY
28,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/102.00/shareholding-pattern/Jun-2019/,102,Jun-19,500209,INFY
29,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/101.00/shareholding-pattern/Mar-2019/,101,Mar-19,500209,INFY
30,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/100.00/shareholding-pattern/Dec-2018/,100,Dec-18,500209,INFY
31,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/99.00/shareholding-pattern/Sep-2018/,99,Sep-18,500209,INFY
32,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/98.01/shareholding-pattern/Sep-2018/,98.01,Sep-18,500209,INFY
33,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/98.00/shareholding-pattern/Jun-2018/,98,Jun-18,500209,INFY
34,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/97.00/shareholding-pattern/Mar-2018/,97,Mar-18,500209,INFY
35,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/95.01/shareholding-pattern/Dec-2017/,95.01,Dec-17,500209,INFY
36,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/96.00/shareholding-pattern/Dec-2017/,96,Dec-17,500209,INFY
37,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/95.00/shareholding-pattern/Sep-2017/,95,Sep-17,500209,INFY
38,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/94.00/shareholding-pattern/Jun-2017/,94,Jun-17,500209,INFY
39,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/93.00/shareholding-pattern/Mar-2017/,93,Mar-17,500209,INFY
40,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/92.00/shareholding-pattern/Dec-2016/,92,Dec-16,500209,INFY
41,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/91.00/shareholding-pattern/Sep-2016/,91,Sep-16,500209,INFY
42,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/90.00/shareholding-pattern/Jun-2016/,90,Jun-16,500209,INFY
43,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/89.00/shareholding-pattern/Mar-2016/,89,Mar-16,500209,INFY
44,https://www.bseindia.com/stock-share-price/infosys-ltd/infy/500209/qtrid/88.00/shareholding-pattern/Dec-2015/,88,Dec-15,500209,INFY
45,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/128.00/shareholding-pattern/Dec-2025/,128,Dec-25,507488,GMBREW
46,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/127.00/shareholding-pattern/Sep-2025/,127,Sep-25,507488,GMBREW
47,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/126.00/shareholding-pattern/Jun-2025/,126,Jun-25,507488,GMBREW
48,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/125.00/shareholding-pattern/Mar-2025/,125,Mar-25,507488,GMBREW
49,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/124.00/shareholding-pattern/Dec-2024/,124,Dec-24,507488,GMBREW
50,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/123.00/shareholding-pattern/Sep-2024/,123,Sep-24,507488,GMBREW
51,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/122.00/shareholding-pattern/Jun-2024/,122,Jun-24,507488,GMBREW
52,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/121.00/shareholding-pattern/Mar-2024/,121,Mar-24,507488,GMBREW
53,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/120.00/shareholding-pattern/Dec-2023/,120,Dec-23,507488,GMBREW
54,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/119.00/shareholding-pattern/Sep-2023/,119,Sep-23,507488,GMBREW
55,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/118.00/shareholding-pattern/Jun-2023/,118,Jun-23,507488,GMBREW
56,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/117.00/shareholding-pattern/Mar-2023/,117,Mar-23,507488,GMBREW
57,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/116.00/shareholding-pattern/Dec-2022/,116,Dec-22,507488,GMBREW
58,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/115.01/shareholding-pattern/Sep-2022/,115.01,Sep-22,507488,GMBREW
59,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/115.00/shareholding-pattern/Sep-2022/,115,Sep-22,507488,GMBREW
60,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/114.00/shareholding-pattern/Jun-2022/,114,Jun-22,507488,GMBREW
61,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/113.00/shareholding-pattern/Mar-2022/,113,Mar-22,507488,GMBREW
62,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/112.00/shareholding-pattern/Dec-2021/,112,Dec-21,507488,GMBREW
63,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/111.00/shareholding-pattern/Sep-2021/,111,Sep-21,507488,GMBREW
64,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/110.00/shareholding-pattern/Jun-2021/,110,Jun-21,507488,GMBREW
65,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/109.00/shareholding-pattern/Mar-2021/,109,Mar-21,507488,GMBREW
66,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/108.00/shareholding-pattern/Dec-2020/,108,Dec-20,507488,GMBREW
67,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/107.00/shareholding-pattern/Sep-2020/,107,Sep-20,507488,GMBREW
68,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/106.00/shareholding-pattern/Jun-2020/,106,Jun-20,507488,GMBREW
69,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/105.00/shareholding-pattern/Mar-2020/,105,Mar-20,507488,GMBREW
70,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/104.00/shareholding-pattern/Dec-2019/,104,Dec-19,507488,GMBREW
71,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/103.00/shareholding-pattern/Sep-2019/,103,Sep-19,507488,GMBREW
72,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/102.00/shareholding-pattern/Jun-2019/,102,Jun-19,507488,GMBREW
73,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/101.00/shareholding-pattern/Mar-2019/,101,Mar-19,507488,GMBREW
74,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/100.00/shareholding-pattern/Dec-2018/,100,Dec-18,507488,GMBREW
75,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/99.00/shareholding-pattern/Sep-2018/,99,Sep-18,507488,GMBREW
76,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/98.00/shareholding-pattern/Jun-2018/,98,Jun-18,507488,GMBREW
77,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/97.00/shareholding-pattern/Mar-2018/,97,Mar-18,507488,GMBREW
78,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/96.00/shareholding-pattern/Dec-2017/,96,Dec-17,507488,GMBREW
79,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/95.00/shareholding-pattern/Sep-2017/,95,Sep-17,507488,GMBREW
80,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/94.00/shareholding-pattern/Jun-2017/,94,Jun-17,507488,GMBREW
81,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/93.00/shareholding-pattern/Mar-2017/,93,Mar-17,507488,GMBREW
82,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/92.00/shareholding-pattern/Dec-2016/,92,Dec-16,507488,GMBREW
83,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/91.00/shareholding-pattern/Sep-2016/,91,Sep-16,507488,GMBREW
84,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/90.00/shareholding-pattern/Jun-2016/,90,Jun-16,507488,GMBREW
85,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/88.00/shareholding-pattern/Dec-2015/,88,Dec-15,507488,GMBREW
86,https://www.bseindia.com/stock-share-price/gm-breweries-ltd/gmbrew/507488/qtrid/89.00/shareholding-pattern/Mar-2016/,89,Mar-16,507488,GMBREW
87,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/128.00/shareholding-pattern/Dec-2025/,128,Dec-25,517354,HAVELLS
88,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/127.00/shareholding-pattern/Sep-2025/,127,Sep-25,517354,HAVELLS
89,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/126.00/shareholding-pattern/Jun-2025/,126,Jun-25,517354,HAVELLS
90,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/125.00/shareholding-pattern/Mar-2025/,125,Mar-25,517354,HAVELLS
91,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/124.00/shareholding-pattern/Dec-2024/,124,Dec-24,517354,HAVELLS
92,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/123.01/shareholding-pattern/Sep-2024/,123.01,Sep-24,517354,HAVELLS
93,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/123.00/shareholding-pattern/Sep-2024/,123,Sep-24,517354,HAVELLS
94,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/122.00/shareholding-pattern/Jun-2024/,122,Jun-24,517354,HAVELLS
95,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/121.00/shareholding-pattern/Mar-2024/,121,Mar-24,517354,HAVELLS
96,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/120.00/shareholding-pattern/Dec-2023/,120,Dec-23,517354,HAVELLS
97,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/119.00/shareholding-pattern/Sep-2023/,119,Sep-23,517354,HAVELLS
98,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/118.00/shareholding-pattern/Jun-2023/,118,Jun-23,517354,HAVELLS
99,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/117.00/shareholding-pattern/Mar-2023/,117,Mar-23,517354,HAVELLS
100,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/116.00/shareholding-pattern/Dec-2022/,116,Dec-22,517354,HAVELLS
101,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/115.00/shareholding-pattern/Sep-2022/,115,Sep-22,517354,HAVELLS
102,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/114.00/shareholding-pattern/Jun-2022/,114,Jun-22,517354,HAVELLS
103,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/113.00/shareholding-pattern/Mar-2022/,113,Mar-22,517354,HAVELLS
104,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/112.00/shareholding-pattern/Dec-2021/,112,Dec-21,517354,HAVELLS
105,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/111.00/shareholding-pattern/Sep-2021/,111,Sep-21,517354,HAVELLS
106,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/110.00/shareholding-pattern/Jun-2021/,110,Jun-21,517354,HAVELLS
107,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/109.00/shareholding-pattern/Mar-2021/,109,Mar-21,517354,HAVELLS
108,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/108.00/shareholding-pattern/Dec-2020/,108,Dec-20,517354,HAVELLS
109,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/107.00/shareholding-pattern/Sep-2020/,107,Sep-20,517354,HAVELLS
110,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/106.00/shareholding-pattern/Jun-2020/,106,Jun-20,517354,HAVELLS
111,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/105.00/shareholding-pattern/Mar-2020/,105,Mar-20,517354,HAVELLS
112,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/104.00/shareholding-pattern/Dec-2019/,104,Dec-19,517354,HAVELLS
113,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/103.00/shareholding-pattern/Sep-2019/,103,Sep-19,517354,HAVELLS
114,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/102.00/shareholding-pattern/Jun-2019/,102,Jun-19,517354,HAVELLS
115,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/101.00/shareholding-pattern/Mar-2019/,101,Mar-19,517354,HAVELLS
116,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/100.00/shareholding-pattern/Dec-2018/,100,Dec-18,517354,HAVELLS
117,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/99.00/shareholding-pattern/Sep-2018/,99,Sep-18,517354,HAVELLS
118,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/98.00/shareholding-pattern/Jun-2018/,98,Jun-18,517354,HAVELLS
119,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/97.00/shareholding-pattern/Mar-2018/,97,Mar-18,517354,HAVELLS
120,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/96.00/shareholding-pattern/Dec-2017/,96,Dec-17,517354,HAVELLS
121,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/95.00/shareholding-pattern/Sep-2017/,95,Sep-17,517354,HAVELLS
122,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/94.00/shareholding-pattern/Jun-2017/,94,Jun-17,517354,HAVELLS
123,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/93.00/shareholding-pattern/Mar-2017/,93,Mar-17,517354,HAVELLS
124,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/92.00/shareholding-pattern/Dec-2016/,92,Dec-16,517354,HAVELLS
125,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/91.00/shareholding-pattern/Sep-2016/,91,Sep-16,517354,HAVELLS
126,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/90.00/shareholding-pattern/Jun-2016/,90,Jun-16,517354,HAVELLS
127,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/88.00/shareholding-pattern/Dec-2015/,88,Dec-15,517354,HAVELLS
128,https://www.bseindia.com/stock-share-price/havells-india-ltd/havells/517354/qtrid/89.00/shareholding-pattern/Mar-2016/,89,Mar-16,517354,HAVELLS
129,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/128.00/shareholding-pattern/Dec-2025/,128,Dec-25,524394,VIMTALABS
130,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/127.00/shareholding-pattern/Sep-2025/,127,Sep-25,524394,VIMTALABS
131,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/126.00/shareholding-pattern/Jun-2025/,126,Jun-25,524394,VIMTALABS
132,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/125.02/shareholding-pattern/Jun-2025/,125.02,Jun-25,524394,VIMTALABS
133,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/125.01/shareholding-pattern/Jun-2025/,125.01,Jun-25,524394,VIMTALABS
134,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/125.00/shareholding-pattern/Mar-2025/,125,Mar-25,524394,VIMTALABS
135,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/124.00/shareholding-pattern/Dec-2024/,124,Dec-24,524394,VIMTALABS
136,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/123.00/shareholding-pattern/Sep-2024/,123,Sep-24,524394,VIMTALABS
137,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/122.00/shareholding-pattern/Jun-2024/,122,Jun-24,524394,VIMTALABS
138,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/121.00/shareholding-pattern/Mar-2024/,121,Mar-24,524394,VIMTALABS
139,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/120.00/shareholding-pattern/Dec-2023/,120,Dec-23,524394,VIMTALABS
140,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/119.00/shareholding-pattern/Sep-2023/,119,Sep-23,524394,VIMTALABS
141,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/118.00/shareholding-pattern/Jun-2023/,118,Jun-23,524394,VIMTALABS
142,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/117.00/shareholding-pattern/Mar-2023/,117,Mar-23,524394,VIMTALABS
143,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/116.00/shareholding-pattern/Dec-2022/,116,Dec-22,524394,VIMTALABS
144,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/115.00/shareholding-pattern/Sep-2022/,115,Sep-22,524394,VIMTALABS
145,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/114.00/shareholding-pattern/Jun-2022/,114,Jun-22,524394,VIMTALABS
146,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/113.00/shareholding-pattern/Mar-2022/,113,Mar-22,524394,VIMTALABS
147,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/112.00/shareholding-pattern/Dec-2021/,112,Dec-21,524394,VIMTALABS
148,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/111.00/shareholding-pattern/Sep-2021/,111,Sep-21,524394,VIMTALABS
149,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/110.00/shareholding-pattern/Jun-2021/,110,Jun-21,524394,VIMTALABS
150,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/109.00/shareholding-pattern/Mar-2021/,109,Mar-21,524394,VIMTALABS
151,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/108.00/shareholding-pattern/Dec-2020/,108,Dec-20,524394,VIMTALABS
152,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/107.00/shareholding-pattern/Sep-2020/,107,Sep-20,524394,VIMTALABS
153,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/106.00/shareholding-pattern/Jun-2020/,106,Jun-20,524394,VIMTALABS
154,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/105.00/shareholding-pattern/Mar-2020/,105,Mar-20,524394,VIMTALABS
155,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/104.00/shareholding-pattern/Dec-2019/,104,Dec-19,524394,VIMTALABS
156,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/103.00/shareholding-pattern/Sep-2019/,103,Sep-19,524394,VIMTALABS
157,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/102.00/shareholding-pattern/Jun-2019/,102,Jun-19,524394,VIMTALABS
158,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/101.00/shareholding-pattern/Mar-2019/,101,Mar-19,524394,VIMTALABS
159,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/100.00/shareholding-pattern/Dec-2018/,100,Dec-18,524394,VIMTALABS
160,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/99.00/shareholding-pattern/Sep-2018/,99,Sep-18,524394,VIMTALABS
161,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/98.00/shareholding-pattern/Jun-2018/,98,Jun-18,524394,VIMTALABS
162,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/97.00/shareholding-pattern/Mar-2018/,97,Mar-18,524394,VIMTALABS
163,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/96.00/shareholding-pattern/Dec-2017/,96,Dec-17,524394,VIMTALABS
164,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/95.00/shareholding-pattern/Sep-2017/,95,Sep-17,524394,VIMTALABS
165,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/94.00/shareholding-pattern/Jun-2017/,94,Jun-17,524394,VIMTALABS
166,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/93.00/shareholding-pattern/Mar-2017/,93,Mar-17,524394,VIMTALABS
167,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/92.00/shareholding-pattern/Dec-2016/,92,Dec-16,524394,VIMTALABS
168,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/91.00/shareholding-pattern/Sep-2016/,91,Sep-16,524394,VIMTALABS
169,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/90.00/shareholding-pattern/Jun-2016/,90,Jun-16,524394,VIMTALABS
170,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/88.00/shareholding-pattern/Dec-2015/,88,Dec-15,524394,VIMTALABS
171,https://www.bseindia.com/stock-share-price/vimta-labs-ltd/vimtalabs/524394/qtrid/89.00/shareholding-pattern/Mar-2016/,89,Mar-16,524394,VIMTALABS
172,https://www.bseindia.com/stock-share-price/swarna-securities-ltd/swrnase/531003/qtrid/128.00/shareholding-pattern/Dec-2025/,128,Dec-25,531003,SWRNASE
